x0,x1
1.0,-0.0
0.9836348412387033,-0.32575469646748634
0.9350750017973778,-0.6408473382851159
0.8559098606397845,-0.9349648432371643
0.7487305179727322,-1.1984806519975988
0.6170449877135764,-1.422769808473467
0.46516337908083055,-1.6004912573564387
0.2980568253508864,-1.7258281191939995
0.12119477708743168,-1.7946780787009198
-0.0596340147121746,-1.8047876548411212
-0.23851096627510462,-1.7558259579775157
-0.4095813781792296,-1.6493955199948942
-0.567246061524207,-1.4889798429224965
-0.7063446011620566,-1.279829382806504
-0.8223242577235024,-1.0287897006165092
-0.9113889802231266,-0.7440774048613633
-0.9706236520134555,-0.43501121938371634
-0.9980895034784445,-0.11170697856975037
-0.9928875685786163,0.21525346712229304
-0.955188108294974,0.5351685984875855
-0.8862250379330319,0.8375674916962571
-0.788255540683069,1.112552534955108
-0.6644861892976057,1.3511233804843117
-0.5189679939470536,1.5454715287580643
-0.35646381137055105,1.6892359031734372
-0.1822924550625765,1.7777110501073785
-0.0021546088184306897,1.808001149907882
0.17805375845648022,1.7791147979906863
0.3524343696810185,1.6919974538261104
0.5152796920800211,1.549500495750387
0.6612597465443013,1.3562878944473369
0.7855965595392773,1.1186835597069744
0.8842205476958751,0.8444643568500985
0.9539037165663853,0.542605567457006
0.9923653139076957,0.22298712555151876
0.998346479426399,-0.10392975577672012
0.9716514476759129,-0.4274449831983414
0.9131539555217065,-0.7369698005964412
0.824768644456262,-1.0223733624164584
0.7093883937750858,-1.2743143194579407
0.5707896357188074,-1.4845465641999795
0.41350875164684825,-1.6461891285186756
0.24269359483511493,-1.753951399958715
0.06393499960372859,-1.804306285158908
-0.11691620846549296,-1.7956056527378388
-0.29394071190810206,-1.728134277157296
-0.4613444425171418,-1.6041005179637176
-0.6136482230353116,-1.4275640394790299
-0.7458671023663603,-1.204302936698357
-0.8536735146073013,-0.9416246164061555
-0.933538921654517,-0.6481266234318899
-0.9828493033762812,-0.33341524027784913
-0.999990715321679,-0.0077910704426487004
-0.9844021136349533,0.31808810360198364
-0.9365937181990428,0.6335561530155666
-0.8581303129768123,0.9282877083725511
-0.7515800301350865,1.1926361122821867
-0.6204302942633997,1.4179491575479122
-0.46897367785983723,1.596852276656199
-0.30216740407018083,1.723489913712855
-0.12547109520033287,1.7937171786467
0.05533192245533301,1.805235510777709
0.23432390871989855,1.7576679114379017
0.40564639904892497,1.6525712832574593
0.5636919539351866,1.493385472247278
0.7032876921842167,1.2853206805468163
0.8198646009583256,1.035186934853701
0.9096070810175338,0.7511711920875841
0.9695778324942388,0.44256937769061533
0.9978139936505394,0.11948212703605618
0.9933913859661707,-0.20751581157466797
0.95645476279492,-0.5277216917815946
0.8882130715413946,-0.8306550734529493
0.7908998844286015,-1.1064008508184358
0.6677002929698775,-1.3459337770293673
0.5226466589123209,-1.541413863353744
0.36048663375643963,-1.686442984496826
0.18652776661506248,-1.7762742912735747
0.006463786445592496,-1.8079675764897205
-0.17381175550664174,-1.7804855088568035
-0.3483983835119824,-1.6947275851746264
-0.5115818218006176,-1.5535006895153862
-0.6580210246229303,-1.361427223016741
-0.7829229903727949,-1.1247938112248512
-0.8821996380520182,-0.8513455408441262
-0.9526016114594812,-0.5500324605901317
-0.9918246316513425,-0.2307166432532796
-0.9985849167225249,0.09615060307498996
-0.9726612003961068,0.4198708096346294
-0.9149019741388171,0.729848511276459
-0.8271977157659163,1.015938039400818
-0.712419013502033,1.268775592912307
-0.5743226107170953,1.4800857184028593
-0.4174284465229822,1.6429521683694301
-0.24687171673120895,1.752044272190836
-0.06823479726347546,1.8037914106697945
0.11263546878478137,1.796499883533004
0.2898191401754061,1.7304083447788756
0.4575169390839648,1.6076799914563893
0.6102400633043402,1.4323317615388151
0.7429898364877571,1.2101028582683795
0.8514213164068697,0.9482669042118221
0.9319855062944823,0.6553938732842388
0.9820455146346189,0.34106959278171184
0.9999628614591268,0.015581996210131729
0.9851511063172758,-0.31041560404504814
0.9380950426579272,-0.6262532030158534
0.8603348303860132,-0.9215933358024151
0.754415585939816,-1.186769426081462
0.6238040798218197,-1.4131021762187477
0.47277526809936377,-1.5931836434365303
0.3062723717351829,-1.7211197041328348
0.12974508339571483,-1.7927229704184764
-0.05102880272028678,-1.8056498446522746
-0.2301324999204626,-1.7594772261359815
-0.40170388732596995,-1.6557163593344861
-0.5601273789492351,-1.497763370364624
-0.7002177236063971,-1.2907881107090153
-0.8173897198349761,-1.0415649463355066
-0.9078082909936501,-0.7582510305480383
-0.968514008538458,-0.4501193177689052
-0.997519955058724,-0.1272550567961303
-0.993876756714794,0.19977430259193135
-0.9577036565452643,0.5202649856232983
-0.8901846116044573,0.8237272304793392
-0.7935295416721108,1.1002286215297785
-0.6709019978772807,1.3407191804500986
-0.5263156186653796,1.537327574885664
-0.36450276213746297,1.6836187496589787
-0.19075961446692485,1.7748045481689632
-0.010772844044396762,1.8079004302768344
0.1695665249843258,1.7818231572525112
0.3443559278091086,1.6974262465222034
0.5078744517759121,1.5574720357720397
0.6547700836744768,1.366541270758497
0.7802348828300807,1.1308831760453004
0.8801623465284525,0.858210915899182
0.9512818171535171,0.5574491399743274
0.9912655318496774,0.23844187669541658
0.9988048109391952,-0.08836966491841836
0.973652891423579,-0.4122888393401083
0.916633003614878,-0.7227136691391749
0.8296114265461733,-1.0094838510693978
0.7154364040662406,-1.2632133060201887
0.5778449209139973,-1.475597388366174
0.42134039002142104,-1.6396846996554242
0.2510452543783502,-1.7501046100880144
0.07253332784693568,-1.803243040934669
-0.10835263753587938,-1.7973607544811248
-0.28569218668773805,-1.732650279830763
-0.4536809398555763,-1.611229611365934
-0.6068205718079962,-1.437072886119291
-0.7400987737659012,-1.2158803090068486
-0.8491533078603613,-0.9548915833111526
-0.9304147845631936,-0.6626489528940257
-0.9812234899395578,-0.348717611842657
-0.9999164389295716,-0.02337263262996994
-0.9858818053773601,0.30273734027004123
-0.9395789472953988,0.6189386238970745
-0.8625233719309154,0.9148818498369533
-0.7572371327324753,1.1808807023360108
-0.6271662817398056,1.4082289544913034
-0.4765680792063223,1.5894854258215936
-0.31037165211928636,1.7187175344672043
-0.13401666230837778,1.7916954724780534
0.04672473541320915,1.8060306487709041
0.22593681770855906,1.7612538684739472
0.39775391622026024,1.658830689823944
0.5565524027582236,1.5021134559797755
0.6971347524359472,1.2962315717664266
0.8148996603104007,1.0479236166263661
0.9059926435538478,0.7653167887746852
0.9674321999006422,0.45766089942103644
0.9972073931631056,0.13502562351167996
0.9943436718114641,-0.1920290839289188
0.9589347663548506,-0.512798618478951
0.8921396215119908,-0.8167840914210078
0.7961444635825561,-1.094035961703458
0.6740912445662095,-1.335479687578218
0.5299748050760106,-1.5332127392335693
0.3685121219366993,-1.68076325110412
0.19498792003547508,-1.7733018480857268
0.015081701598419697,-1.8077997125160854
-0.16531814572073297,-1.7831277183385394
-0.3403070776381997,-1.7000933877564355
-0.5041576508493822,-1.5614144607750016
-0.6515069840668196,-1.3716299427080327
-0.7775322868275627,-1.1369515410927333
-0.8781087109563714,-0.8650603545296665
-0.9499443581562229,-0.5648554678866364
-0.9906880248848248,-0.24616268242530367
-0.9990061579931154,0.08058708579402259
-0.9746265023432651,0.40469921310709
-0.9183470118057849,0.7155654066740187
-0.8320097319759766,1.003010917272323
-0.7184405094367066,1.2576275620696762
-0.5813565009024793,1.4710816574353238
-0.4252445094998899,1.6363867830514502
-0.25521413027662965,1.748132449668527
-0.0768305115331627,1.8026611861364041
0.10406779424820792,1.7981882495963817
0.2815599280799588,1.7348600406816728
0.449836516064014,1.6147493117781933
0.6033898120440367,1.441787325180824
0.737193967885965,1.2216351816302262
0.8468695310832356,0.9614985306881184
0.9288267856279467,0.6698917275390721
0.9803832445555667,0.3563591554419006
0.9998514485950497,0.031162835035057186
0.9865941972465931,-0.2950534548574004
0.9410454045563049,-0.6116125514862492
0.864695896971716,-0.9081533751041257
0.7600446181187567,-1.1749700503956413
0.6305168375834266,-1.403329582858178
0.48035204075066024,-1.5857576924849015
0.3144651691014935,-1.7162834493227077
0.1382857526178318,-1.790634703905411
-0.042419800457848544,-1.8063779160623115
-0.22173693999530547,-1.7629978054606936
-0.3937965590802343,-1.6619142168947065
-0.5529670917471495,-1.5064356483144534
-0.694038835921647,-1.3016509626375001
-0.8123944686234119,-1.0542628276498391
-0.9041601724135309,-0.7723683355609432
-0.966332426669278,-0.4651939826047177
-0.9968763137677583,-0.14279368288825156
-0.9947921225858681,0.1842802994093548
-0.9601480693627662,0.5053227289941595
-0.8940780649607165,0.8098257852075892
-0.7987446016025209,1.0878229863331805
-0.677267973814409,1.3302153957077312
-0.533624150195478,1.5290694328073082
-0.3725146387029198,1.677876541857019
-0.19921260480379382,1.7717662189280405
-0.019390279094950436,1.8076654250777378
0.16106669660552936,1.784399167890029
0.33625190818380163,1.7027289593502235
0.5004314880396269,1.5653278913159787
0.6482317863936234,1.3766931443719774
0.7748152525507124,1.1429987936815098
0.8760387694704647,0.8718937295459166
0.9485892593033532,0.572251306796305
0.9900921214807179,0.25387891707254256
0.9991889541454007,-0.07280301021928355
